PLAYER_ID,GAME_DATE,POTENTIAL_AST,POTENTIAL_AST_L5
1642377,2024-10-23,4.0,
1642377,2024-10-25,2.0,
1642377,2024-10-26,4.0,
1642377,2024-10-28,2.0,
1642377,2024-10-30,4.0,
1642377,2024-10-31,3.0,3.2
1642385,2024-10-27,0.0,
1642385,2024-10-30,0.0,
1642402,2024-10-23,0.0,
1642402,2024-10-25,0.0,
1642403,2024-10-28,0.0,
1642403,2024-10-29,0.0,
1642419,2024-10-23,3.0,
1642419,2024-10-25,1.0,
1642419,2024-10-26,1.0,
1642419,2024-10-28,0.0,
1642419,2024-10-30,2.0,
1642450,2024-10-25,0.0,
1642450,2024-11-01,0.0,
1642502,2024-11-01,0.0,
1642505,2024-10-24,0.0,
1642505,2024-10-26,0.0,
1642505,2024-10-27,0.0,
1642505,2024-10-30,0.0,
1642530,2024-10-25,1.0,
1642530,2024-10-26,0.0,
1642530,2024-10-30,0.0,
1642530,2024-10-31,0.0,
